Time,Position,Velocity,Angle,Voltage,Current
6.962349000000001,-110.0,0.0,93.3103448275862,3.1656891495601176,2.875
6.990018999999999,-110.0,0.0,93.3103448275862,3.1656891495601176,3.0
7.017964999999999,-111.0,0.0,93.25862068965517,3.1656891495601176,3.0
7.052029999999999,-110.0,0.0,93.3103448275862,3.153225806451613,2.875
7.078917999999999,-110.0,0.0,93.3103448275862,3.153225806451613,2.875
7.104779999999999,-110.0,0.0,93.3103448275862,3.153225806451613,2.875
7.137536,-110.0,0.0,93.3103448275862,3.153225806451613,2.875
7.157398,-111.0,0.0,93.25862068965517,3.153225806451613,3.0
7.179631,-110.0,0.0,93.3103448275862,3.153225806451613,3.0
7.199941999999999,-111.0,0.0,93.25862068965517,3.153225806451613,3.0
7.219142000000001,-110.0,0.0,93.3103448275862,3.153225806451613,3.0
7.237709999999999,-111.0,0.0,93.25862068965517,3.153225806451613,3.0
7.260383,-110.0,0.0,93.3103448275862,3.153225806451613,3.0
7.287695,-110.0,0.0,93.3103448275862,3.153225806451613,2.875
7.310353999999999,-110.0,0.0,93.3103448275862,3.153225806451613,2.875
7.3377810000000006,-110.0,0.0,93.3103448275862,3.153225806451613,2.875
7.363029,-111.0,0.0,93.25862068965517,3.153225806451613,3.0
7.396665,-110.0,0.0,93.3103448275862,3.153225806451613,3.0
7.432085,-111.0,0.0,93.25862068965517,3.153225806451613,2.875
7.460002,-110.0,0.0,93.3103448275862,3.153225806451613,2.875
7.484972,-110.0,0.0,93.3103448275862,3.153225806451613,2.875
7.507456,-110.0,0.0,93.3103448275862,3.153225806451613,2.875
7.5412550000000005,-110.0,0.0,93.3103448275862,3.1407624633431084,2.875
7.574409,-110.0,0.0,93.3103448275862,3.1407624633431084,2.875
7.599224,-110.0,0.0,93.3103448275862,3.1407624633431084,2.875
7.617382,-110.0,0.0,93.3103448275862,3.1407624633431084,2.875
7.639193,-110.0,0.0,93.3103448275862,3.1407624633431084,2.875
7.659569,-110.0,0.0,93.3103448275862,3.1407624633431084,2.875
7.6765929999999996,-110.0,0.0,93.3103448275862,3.1407624633431084,2.875
7.698446999999999,-111.0,0.0,93.25862068965517,3.153225806451613,2.875
7.719084,-110.0,0.0,93.3103448275862,3.153225806451613,2.875
7.736121,-111.0,0.0,93.25862068965517,3.153225806451613,2.875
7.757317,-110.0,0.0,93.3103448275862,3.153225806451613,2.875
7.781066999999999,-110.0,0.0,93.3103448275862,3.153225806451613,2.875
7.811279,-110.0,0.0,93.3103448275862,3.153225806451613,2.875
7.838512000000001,-110.0,0.0,93.3103448275862,3.153225806451613,2.875
7.8603130000000005,-111.0,0.0,93.25862068965517,3.1407624633431084,2.875
7.8803659999999995,-110.0,0.0,93.3103448275862,3.1407624633431084,2.875
7.904856999999999,-110.0,0.0,93.3103448275862,3.1407624633431084,2.875
7.937053,-110.0,0.0,93.3103448275862,3.1407624633431084,2.875
7.9605939999999995,-110.0,0.0,93.3103448275862,3.1407624633431084,2.875
7.98708,-110.0,0.0,93.3103448275862,3.1407624633431084,2.875
8.020461999999998,-110.0,0.0,93.3103448275862,3.1407624633431084,2.875
