dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,2.770473,-0.790062,2.782815,4.892183,4.537447,0.756028,0.161788
0.020000,2.868779,-0.773662,2.882480,4.983211,4.551412,0.698255,0.168847
0.020000,2.968764,-0.756243,2.983971,5.074575,4.568210,0.839881,0.176138
0.020000,3.070427,-0.737754,3.087301,5.166507,4.596571,1.418057,0.183669
0.020000,3.173755,-0.718145,3.192474,5.258636,4.606467,0.494811,0.191447
0.020000,3.278741,-0.697360,3.299498,5.351183,4.627366,1.044950,0.199479
0.020000,3.385376,-0.675342,3.408382,5.444200,4.650814,1.172370,0.207776
0.020000,3.493648,-0.652032,3.519135,5.537657,4.672841,1.101377,0.216344
0.020000,3.603546,-0.627370,3.631765,5.631526,4.693459,1.030871,0.225192
0.020000,3.715052,-0.601291,3.746281,5.725779,4.712685,0.961339,0.234330
0.020000,3.828153,-0.573729,3.862691,5.820529,4.737498,1.240619,0.243766
0.020000,3.942831,-0.544615,3.981007,5.915798,4.763440,1.297134,0.253511
0.020000,4.059066,-0.513877,4.101238,6.011527,4.786429,1.149418,0.263573
0.020000,4.176834,-0.481441,4.223392,6.107694,4.808370,1.097061,0.273963
0.020000,4.296114,-0.447231,4.347480,6.204400,4.835296,1.346325,0.284690
0.020000,4.416875,-0.411166,4.473512,6.301605,4.860258,1.248092,0.295764
0.020000,4.539089,-0.373165,4.601497,6.399271,4.883265,1.150337,0.307196
0.020000,4.662723,-0.333141,4.731448,6.497551,4.914001,1.536812,0.318996
0.020000,4.787738,-0.291008,4.863373,6.596225,4.933736,0.986737,0.331174
0.020000,4.914097,-0.246674,4.997283,6.695522,4.964814,1.553910,0.343739
0.020000,5.041752,-0.200047,5.133187,6.795205,4.984154,0.966971,0.356703
0.020000,5.170656,-0.151031,5.271096,6.895406,5.010069,1.295767,0.370074
0.020000,5.300753,-0.099528,5.411017,6.996063,5.032867,1.139886,0.383862
0.020000,5.431986,-0.045438,5.552959,7.097135,5.053590,1.036146,0.398075
0.020000,5.564293,0.011341,5.696935,7.198778,5.082130,1.427029,0.412723
0.020000,5.697600,0.070912,5.842947,7.300591,5.090673,0.427119,0.427812
0.020000,5.831833,0.133380,5.991004,7.402833,5.112074,1.070068,0.443350
0.020000,5.966911,0.198851,6.141112,7.505408,5.128790,0.835795,0.459341
0.020000,6.102743,0.267431,6.293275,7.608159,5.137528,0.436932,0.475792
0.020000,6.239235,0.339225,6.447497,7.711126,5.148362,0.541687,0.492704
0.020000,6.376283,0.414339,6.603779,7.814092,5.148302,-0.003015,0.510080
0.020000,6.513775,0.492876,6.762122,7.917125,5.151631,0.166434,0.527920
